gene1	gene2	n_combn_A549	n_single_A549	mean_combn_A549	mean_single_A549	var_combn_A549	var_single_A549	orientation_agree_A549	differential_combn_vs_single_A549	pval1_combn_vs_single_A549	pval2_combn_vs_single_A549	fdr1_combn_vs_single_A549	fdr2_combn_vs_single_A549	significant_combn_vs_single_A549	n_combn_HT29	n_single_HT29	mean_combn_HT29	mean_single_HT29	var_combn_HT29	var_single_HT29	orientation_agree_HT29	differential_combn_vs_single_HT29	pval1_combn_vs_single_HT29	pval2_combn_vs_single_HT29	fdr1_combn_vs_single_HT29	fdr2_combn_vs_single_HT29	significant_combn_vs_single_HT29	n_combn_OVCAR8	n_single_OVCAR8	mean_combn_OVCAR8	mean_single_OVCAR8	var_combn_OVCAR8	var_single_OVCAR8	orientation_agree_OVCAR8	differential_combn_vs_single_OVCAR8	pval1_combn_vs_single_OVCAR8	pval2_combn_vs_single_OVCAR8	fdr1_combn_vs_single_OVCAR8	fdr2_combn_vs_single_OVCAR8	significant_combn_vs_single_OVCAR8
EPS15	EPS15L1	9	9	0.43581646226233	0.505670662437923	0.149608278583526	0.134987576342703	FALSE	0.292102547825764	0.0145047010509238	0.280323476311888	0.430759345438872	1	NA	9	9	-0.209178969085528	0.1780481506328	0.125077939747937	0.0795894621024717	TRUE	-0.211233629639214	0.898859948659912	0.00352023766809837	1	0.18988551575898	NA	9	9	-0.0775890345270124	0.300938337796665	0.103408249123528	0.0499422787827055	TRUE	-0.128707403722891	0.110171190477814	0.00509285170018425	1	0.18959139152245	NA
ERLIN1	ERLIN2	9	9	-0.102127895289081	0.397755306990905	0.234352969155297	0.259929546488002	TRUE	-0.250309687188324	0.918776590913214	0.00505948104531245	1	0.223752912944716	NA	9	9	0.125359130226046	0.597727558964906	0.238636061925139	0.378621388528669	TRUE	-0.133619697859214	0.818962055280947	0.0680019065501713	1	1	NA	9	9	-0.679356840395174	-0.245200304587057	0.0943955290827219	0.433519191105846	TRUE	-0.0631148351665895	0.957796936143242	0.621794854603939	1	1	NA
EVI5	EVI5L	9	9	-0.125632262256876	0.606260580394272	0.0507135786950095	0.434304475217173	TRUE	-0.458994865293761	0.0248906847689283	0.011390656270216	0.632585799016383	0.392933639467642	NA	9	9	-0.143318896117604	0.150863904697467	0.057082628659423	0.402143855777689	TRUE	-0.0941553646106243	0.255208048112929	0.0767671963586137	1	1	NA	9	9	-0.336503992523081	0.130197704746367	0.0704682864326287	0.226919835384843	TRUE	-0.247503707722633	0.101663889026269	0.126819634235239	1	1	NA
EZH1	EZH2	9	9	-0.39870133739961	-0.418691473112811	0.0942082374028563	0.0942248374183248	FALSE	0.147332446953335	0.0141920295585633	0.474532644510101	0.430759345438872	1	NA	9	9	-0.350261756219749	0.0014199270822702	0.120703281756041	0.127872492703968	TRUE	-0.176721273191566	0.0211794568646264	0.409202124617487	0.546891234881248	1	NA	9	9	-0.645089887017084	-0.384406906639934	0.11734853749856	0.112126202366122	TRUE	0.101829539046792	0.00421393748342112	0.114648488873336	0.17679235119291	1	NA
EZR	NF2	9	9	0.206142640795612	-0.309607677867963	0.11134010356493	0.56427071675756	TRUE	0.733603481098351	0.0003386507785255	0.000315229339228307	0.0326180509327394	0.0333274860843036	NA	9	9	0.261374501889696	0.102239270054899	0.113667836833282	0.41416530620174	TRUE	0.429199107353668	0.000112155183135403	0.0157123145810459	0.018527435029416	0.471925480106879	NA	9	9	0.347833340153447	0.2995469181977	0.0915493479922506	0.366560129752217	FALSE	0.390530549089098	0.0399198974843639	0.00307111504769235	0.770166781648435	0.142408910234233	NA
FAHD2A	FAHD2B	9	9	-0.582300695302656	-0.107549378265363	0.366059433014272	0.145593959549205	TRUE	-0.2808627062155	0.00382380577420965	0.93970391578647	0.163012184727598	1	NA	9	9	-0.442062138738292	-0.121043722718507	0.172002990730044	0.153330997254913	TRUE	-0.151786150515977	0.270983732978358	0.385087305409983	1	1	NA	9	9	-1.10429337235526	-0.980667220867987	0.18177100935021	0.435325131364226	TRUE	0.644202445533319	0.0131388191184067	0.0221686963259714	0.3580144306417	0.571612429860197	NA
FAM117B	GLCCI1	9	9	0.0997965772094937	0.439680544002977	0.105098682066478	0.11859428191927	TRUE	-0.0734682568305692	0.0835548840017289	0.514464695552932	1	1	NA	9	9	0.0747302286943189	0.756172343454395	0.128248327584544	0.0828689913527815	TRUE	-0.355754114216394	0.000264893976827652	0.279692596675697	0.031328080831529	1	NA	9	9	0.108378782105967	0.336333080445231	0.0561894380264471	0.367536297924463	TRUE	0.0912223027407779	0.431301524415712	0.923729023561329	1	1	NA
FAM160B1	FAM160B2	9	9	-0.185983026431887	0.0488955154122543	0.153270362144476	0.328974906166825	TRUE	-0.0491642232391061	0.989528030063158	0.482771436909492	1	1	NA	9	9	0.0641378028596977	-0.2567442155103	0.0623406385947814	0.313086443228973	TRUE	0.496660088776536	0.00295434954139009	0.0920378917020299	0.145103898123021	1	NA	9	9	0.0169780238873555	0.104183041289416	0.0740273998819453	0.138091225930575	TRUE	0.145552527053887	0.346541415226913	0.180435116142129	1	1	NA
FAM200A	FAM200B	9	9	0.262728082755857	0.310581423111045	0.0926587259222358	0.100424918765706	FALSE	0.222026596095283	0.200463705345839	0.0865762946509437	1	1	NA	9	9	0.00070551818229192	0.0301729624547437	0.143073351839819	0.144421634633467	FALSE	0.156521383934613	0.192366762469232	0.185840662339016	1	1	NA	9	9	0.0809619795044336	0.303215636371781	0.125599791019704	0.128367925105202	TRUE	0.0682356652574919	0.91524764854054	0.153536388518324	1	1	NA
FAM76A	FAM76B	9	9	0.285072402733398	0.233661566563498	0.106465235291965	0.494103045011404	FALSE	0.340181625728448	0.161503464854995	0.00507930176692382	1	0.223752912944716	NA	9	9	0.287468169941519	0.250058045075088	0.0391820250595149	0.229606012205464	FALSE	0.300069227776739	0.101523438307054	0.00215307692030781	1	0.145918672962278	NA	9	9	-0.176258229956775	0.106798075859423	0.0719927430361294	0.206243713864654	TRUE	-0.0457538502155265	0.46988078745128	0.916595160876694	1	1	NA
FGFR1OP2	SIKE1	9	9	0.294788114025453	0.453918231267059	0.307795222157712	0.579003146544597	FALSE	0.221081622908228	0.0104726052895471	0.786496572412082	0.348670968297583	1	NA	9	9	0.138289141167146	0.330671908734362	0.209667825983712	0.30502481308083	TRUE	0.0926157108648142	0.194846236784171	0.88335078574647	1	1	NA	9	9	0.236939574363351	0.662658989568645	0.256142379439056	0.409122992127804	TRUE	0.000322809946003289	0.0523388509259731	0.144875086951501	0.936822043852101	1	NA
FLOT1	FLOT2	9	9	-0.333809078615331	0.029958117185135	0.116486688978604	0.188249733098572	TRUE	-0.207890243332534	0.313909530313119	0.0627067789256018	1	1	NA	9	9	-0.2442436392105	-0.07539399500487	0.126855704019427	0.298707858893465	FALSE	0.0395082620174599	0.0365067315441315	0.0889591714284691	0.759675830169246	1	NA	9	9	-0.0850502256875372	0.148104751211038	0.128293807695338	0.191513298765524	TRUE	0.0402705837528151	0.815467254016179	0.541802794813264	1	1	NA
FN3K	FN3KRP	9	9	-0.412433494563237	-0.672118702104828	0.117239353232804	0.382391396984624	TRUE	0.454197261972845	0.0406489566123608	0.016255897711525	0.887932525960971	0.438430556699542	NA	9	9	-0.0202008506393545	-0.29034550545115	0.108583114969473	0.230190234277211	TRUE	0.452142707431224	0.0159459079279844	0.000547649980099123	0.448370810091944	0.0482500485083434	NA	9	9	0.120591877585416	0.0252972031177175	0.0840225687531468	0.125875240199161	TRUE	0.342518633645074	0.00383804327639185	0.00218847741690534	0.170920135555553	0.111238380804256	NA
FNBP1L	TRIP10	9	9	-0.335922446868496	-0.0589570903438838	0.192887907061497	0.251678508872334	TRUE	-0.127889613567068	0.221723120497259	0.958012964082589	1	1	NA	9	9	-0.299914133300149	-0.122296768659993	0.203073195208394	0.314722501907643	TRUE	0.0910709058564877	0.643195695814623	0.138553427436032	1	1	NA	9	9	-0.743689413939179	-0.644301099447045	0.196657760562923	0.528197951444771	TRUE	0.490211282362761	0.0932724198403039	0.0117967094489451	1	0.35839138628945	NA
FNDC3A	FNDC3B	9	9	0.125804035522852	0.487534513073555	0.13956647808756	0.299519586662996	TRUE	-0.0572963069856863	0.0434256754930978	0.236963171260204	0.918232166612832	1	NA	9	9	0.140999493603052	0.159564574952062	0.176116734113097	0.37441281747715	FALSE	0.237795763189532	0.178465927566562	0.152933480006012	1	1	NA	9	9	-0.0592424505796854	0.236455914840288	0.114553869645359	0.243086665528686	TRUE	-0.0223327381706404	0.601092807556314	0.335067991203907	1	1	NA
FNIP1	FNIP2	9	9	-0.0611545975612763	-0.0968914596235096	0.0447177349627349	0.254287850005586	FALSE	0.192825623331961	0.0643020120174883	0.948410191995439	1	1	NA	9	9	0.129259817731136	0.318030241472598	0.0362750599127149	0.0364315658923052	TRUE	0.0291535558195506	0.185411489630878	0.28017980265256	1	1	NA	9	9	0.235382707868646	0.528670667017851	0.0317369415629034	0.085885723345562	TRUE	0.0619394937387266	0.45811036021866	0.772505894481798	1	1	NA
FXR1	FXR2	9	9	-0.154792327693773	0.0813467571972318	0.0944809400423582	0.179826504537875	TRUE	-0.0695961032638354	0.561582803836016	0.143054235120011	1	1	NA	9	9	0.195674863650584	0.0462730103609356	0.14052743631363	0.149983785229798	TRUE	0.366054424358853	0.0814175074538605	0.00464437381450908	1	0.203501169702572	NA	9	9	-0.105344836253203	-0.00706794539873485	0.0530922709716194	0.132500110890326	FALSE	0.123806340924075	0.124176609453651	0.792135187713876	1	1	NA
G3BP1	G3BP2	9	9	0.130716280593928	0.788463654018917	0.0937329836080965	0.157922093994132	TRUE	-0.30557633350954	0.122657289244068	0.0375359843024462	1	0.762165928259792	NA	9	9	-0.473300614001321	0.368960865541573	0.204136888589086	0.271696378357628	TRUE	-0.630107560192917	0.000644220490904468	0.0116753198623934	0.0549273660168207	0.380977827946173	NA	9	9	-0.252030600544779	0.43406781139524	0.118710974248203	0.068845398738861	TRUE	-0.456950810331433	0.00159694659375977	0.0213712948316229	0.0998566705249394	0.565217416247541	NA
GABARAP	GABARAPL2	9	9	0.395095481601348	0.610481878509795	0.129087586799233	0.228467589581855	TRUE	0.16605331592279	0.247253294296841	0.410521740790322	1	1	NA	9	9	0.367614242565972	0.60484405429928	0.118627641475469	0.212459788003211	TRUE	0.124924759494812	0.679266366590599	0.199309703746313	1	1	NA	9	9	0.493179569037871	0.606782919615312	0.0750093950470236	0.220982375918454	TRUE	0.313100803687037	0.0167259177505137	0.0781599624700795	0.417061426507661	1	NA
GANAB	GANC	9	9	-0.670204852239758	-0.369509674477512	0.175835129937812	0.459330670898492	FALSE	-0.0572485139369561	0.000291432988141698	0.00141665109085314	0.0306118295710504	0.103587473461051	NA	9	9	-0.381608868333582	-0.390555966273978	0.114189197253962	0.3139282498998	FALSE	0.249472672637054	0.318379564887481	0.0381841258476585	1	0.841041719779094	NA	9	9	-0.00662165111199959	-0.0386491227758507	0.0487778605836533	0.0973669022333467	FALSE	0.259088720933071	0.452580046728629	0.00169479167378548	1	0.0953091061536475	NA
GFOD1	GFOD2	9	9	0.117640711310083	0.589289738605476	0.24683830716299	0.330269928830449	TRUE	-0.15515288721848	0.0959094889021747	0.382063582569339	1	1	NA	9	9	0.0903754206558069	0.40128891406487	0.0781876832962898	0.164339494495181	TRUE	-0.0532156521180523	0.30768298619195	0.765958040036174	1	1	NA	9	9	0.0326112474192699	-0.062797540538521	0.0725168263350275	0.215156468077945	TRUE	0.316576818584755	0.123558617531892	0.016130565441168	1	0.463423120101567	NA
GGA1	GGA2	9	9	-0.404454530907986	0.110418892179681	0.0821442501544071	0.184346314932312	TRUE	-0.371531105352861	0.0013788387121486	0.627365499286733	0.0743424772350791	1	NA	9	9	-0.116048389954104	0.145233874422876	0.116005766115151	0.0680159314095399	TRUE	-0.0878204009636467	0.718541372732201	0.334442049443809	1	1	NA	9	9	-0.040541625121575	0.334151545195037	0.0800143224247559	0.0499132050774549	TRUE	-0.128787632914819	0.118192510953106	0.53985517103126	1	1	NA
GGA1	GGA3	9	9	-0.669593574338186	-0.229141384143847	0.121896413193646	0.120929982468188	TRUE	-0.324324893137151	0.0206662371634373	0.20264739986957	0.557379852238292	1	NA	9	9	-0.655357405549981	-0.251761671624599	0.157284818106415	0.0526790090833944	TRUE	-0.182067187136306	0.174766106303213	0.0273465091113577	1	0.704564337215415	NA	9	9	-0.449151720580847	-0.191489020951666	0.124659010057159	0.0306202693918568	TRUE	-0.0428605841909633	0.157294617130555	0.411403257240518	1	1	NA
GIGYF1	GIGYF2	9	9	0.168619204931667	0.729497774209114	0.0444042505794324	0.607457470431273	TRUE	-0.190136356778365	0.660597475037793	0.120162020747358	1	1	NA	9	9	-0.123775194154863	0.482883776017365	0.200592964196539	0.574018720651678	TRUE	-0.32102208624449	0.0181752802904102	0.0801666694501853	0.495250948071017	1	NA	9	9	-0.486633822016618	-0.114108628410222	0.401793770150389	0.804302020719545	TRUE	0.0957181973251197	0.0535420004770666	0.212093336003506	0.949782707001192	1	NA
GIT1	GIT2	9	9	-1.13733031366974	0.247738419524851	0.720936860089386	0.26118886567079	TRUE	-1.12013904061701	8.48989400634915e-05	7.65854018268903e-07	0.0112198798280673	0.000513759031914455	NA	9	9	-0.75579582618711	0.0935576190385476	0.384321370915139	0.335126996666389	TRUE	-0.514453146747976	0.00213485665519877	0.00428713551887856	0.126391384563919	0.203501169702572	NA	9	9	-1.26102676270457	0.0837430348811979	0.691946543313708	0.345779809003723	TRUE	-0.79385491728564	4.85088128842823e-05	0.000140037403808815	0.00986264104587306	0.0185067427342958	NA
GLB1	GLB1L	9	9	-0.0511440362921731	-0.0801667096069205	0.300450286057034	0.456955620252154	TRUE	0.246754205444816	0.125265376805972	0.306361842743985	1	1	NA	9	9	0.0998234515475297	0.0884082824281534	0.0878742664790478	0.153420044766117	TRUE	0.199006472689022	0.216729622818165	0.0608619401394717	1	1	NA	9	9	0.157433619094615	0.261284837683332	0.16874272538057	0.245709420950027	FALSE	0.183178814598803	0.0369464451399458	0.781024028758855	0.734238157016629	1	NA
GNA12	GNA13	9	9	-0.667522462954588	-0.328719932948505	0.23618801252917	0.505205286697469	FALSE	-0.11792757244883	0.0337353864171672	0.13684679492455	0.80576845212646	1	NA	9	9	-0.0252905834869318	0.391644200458364	0.226217918057303	0.207620985813095	TRUE	-0.146063875277025	0.273042543334364	0.211779455253373	1	1	NA	9	9	0.21291831908848	0.683630419109628	0.116017302425202	0.17121658157584	TRUE	-0.0889437265897613	0.741558032828791	0.169348124950919	1	1	NA
GNG10	GNG5	6	6	0.212669823850154	0.112489143931173	0.453184869403356	0.134630338451056	TRUE	0.366622856889196	0.244871905388736	0.0866480558210354	1	1	NA	6	6	0.0665921810631752	0.0676856164505087	0.198896688482864	0.0245374194353609	FALSE	0.16923414751195	0.362162241854964	0.445438467785964	1	1	NA	6	6	-0.236555714899932	0.12994669051389	0.164216940159858	0.0542167545588389	TRUE	-0.162014597431509	0.255030288737375	0.514434785038558	1	1	NA
GNPDA1	GNPDA2	9	9	-0.151887678882595	-0.34272466010328	0.148917250507764	0.105544046119302	TRUE	0.323690404728953	0.159226741431003	0.0129247924684412	1	0.402770603697383	NA	9	9	-0.25651030946926	-0.271954339396477	0.161111229386213	0.12367815369271	FALSE	0.205161221621632	0.00129316482563505	0.74047250821934	0.0876405731250818	1	NA	9	9	-0.0747189238259253	-0.0564223403327009	0.104262538354582	0.204423703741498	FALSE	0.222716693207901	0.0150077653914098	0.392473261545921	0.381415752507807	1	NA
GOLPH3	GOLPH3L	9	9	-0.459851110796433	0.163632103455352	0.303544118857255	0.189946653400435	TRUE	-0.436581091785684	0.00548237194093093	0.0230640094363653	0.211961428896583	0.52552423735615	NA	9	9	0.0272451777280436	-0.00915609918122725	0.166182774653907	0.19900409975118	FALSE	0.25329859641411	0.000713618006310158	0.953867035979834	0.057156785060315	1	NA	9	9	-0.402417945278789	-0.318879128282718	0.128786953326515	0.284635156059692	TRUE	0.230861428816123	0.105398985240877	0.217256171335626	1	1	NA
GON4L	YY1AP1	9	9	-0.655798476994215	-0.314184296611016	0.143168484668612	0.414186001356262	TRUE	-0.157693476469203	0.0640022697211169	0.773834405062406	1	1	NA	9	9	-0.629283071032969	0.277814182556301	0.0825973201679251	0.252392586247459	TRUE	-0.735082686934364	0.000259805614496389	0.00044041118117636	0.031328080831529	0.041751897103504	NA	9	9	-0.643246913281771	0.138181998818752	0.192498705402125	0.457858909347361	TRUE	-0.434772379295122	0.0182719746197174	0.0459801078316135	0.441635547357728	0.996153092533875	NA
GOT1	GOT2	9	9	-1.03934623581425	-0.276008900212648	0.687867028526549	0.100500422356343	TRUE	-0.53694262261579	0.0812250783668259	0.00543471339608764	1	0.228410084428682	NA	9	9	-0.351578182595994	0.215731222947958	0.657804559183706	0.230537346099739	TRUE	-0.280508963485066	0.0413793664955697	0.360040628658438	0.807402954180194	1	NA	9	9	-0.604691431083655	-0.0427295678860755	0.118116131608828	0.133610299848785	TRUE	-0.308142339761502	0.00387997159502759	0.250545364027096	0.170920135555553	1	NA
GPR107	GPR108	9	9	-0.176576541483519	-0.581700782201327	0.101830187357594	0.265305968818965	TRUE	0.578197898140933	0.00060370959583733	0.0139564289445334	0.0443242617587474	0.405367427889628	NA	9	9	-0.0200973529215453	0.0404149343765303	0.0761614120248663	0.105835680915273	FALSE	0.107454431623733	0.797229725873277	0.083675838873655	1	1	NA	9	9	-0.35644042253248	-0.502066334283871	0.119558227308995	0.392391562544256	FALSE	0.442004839809055	0.25850870783177	0.0397759820598982	1	0.876103868163072	NA
GRK2	GRK3	9	9	0.214758261628655	0.521582677354896	0.145835780799645	0.569351020260218	TRUE	0.0233816737828568	0.809637529324298	0.954583992156336	1	1	NA	9	9	-0.564756551457989	-0.200296510838258	0.0672831705048995	0.473258080885009	TRUE	-0.0956101478155757	0.354682952549748	0.881666287722844	1	1	NA	9	9	-0.424802082489763	0.0187875161697167	0.64838698115222	1.06716206284598	TRUE	0.136027330634078	0.900320264641894	0.0890081595403801	1	1	NA
GRK4	GRK6	9	9	0.290237551479934	-0.135198403773015	0.0520650518241661	0.202544312681703	TRUE	0.616396620248699	0.00227974146225059	0.0020567200581087	0.10955667452229	0.133633909176047	NA	9	9	0.0847757746060879	-0.080096521525714	0.0592362493177065	0.119003264692113	TRUE	0.33082519696618	0.0499330235699252	0.0085895533378439	0.910197828452051	0.306799603423279	NA	9	9	0.171047197072291	0.0149298588168868	0.0203823267734296	0.0584972347170184	TRUE	0.382616690609922	0.00478737568297133	0.000662885981589599	0.191720921063505	0.0515318638398271	NA
GSK3A	GSK3B	9	9	-1.82795802145615	-0.111865287664466	0.509465901736599	0.281574476598755	TRUE	-1.28154980670729	3.97631220897599e-06	1.65884925466235e-06	0.00157439213923914	0.000626361152827169	NA	9	9	-2.22068628589947	0.391723611708502	0.752953571208772	0.188353144498151	TRUE	-1.87570950315897	1.58863975075587e-09	2.16265210922089e-08	3.77868070169847e-06	2.85806828179815e-05	NA	9	9	-1.34205218736798	0.544188596198138	0.441902895551975	0.754017667693957	TRUE	-1.38481026664817	0.00273753293247127	9.73244055717484e-08	0.143993384912414	4.28732535426424e-05	NA
GTF2H2	GTF2H2C	9	9	-2.50123742915395	-2.5552598416734	2.33842267788221	2.5334931864764	FALSE	0.300849257053883	0.0668968995649536	0.591261747169767	1	1	NA	9	9	-3.12587148043582	-2.89790474847801	1.69754842894188	1.14612911220931	TRUE	0.569873540440104	0.0112317400908891	0.376765197598016	0.34925614185419	1	NA	9	9	-3.38771185453707	-4.01311147254866	0.240791188602981	0.176466338260965	TRUE	0.383691252973813	0.0339199081410439	0.740323347642139	0.694993735464706	1	NA
HDAC1	HDAC2	9	9	-1.56435501468738	-0.523539628765981	0.898238489847714	0.384762752027581	TRUE	-0.570500430287474	0.0134000371893637	0.0430993796088401	0.420171319476522	0.825482489361278	NA	9	9	-1.81898050757935	0.216707431417532	1.31730260433571	0.0970316292322469	TRUE	-1.40323911412108	3.65777696557106e-05	2.65770996494732e-07	0.00690565881890843	0.000100351871807875	NA	9	9	-2.71808353499911	-0.342188090996062	0.336264216807429	0.0458528350325037	TRUE	-1.11942167524814	4.21526714376095e-05	2.62137338599815e-08	0.00928452714109839	2.41530208255145e-05	NA
HDAC4	HDAC5	9	9	-0.575037859276696	-0.191388394093641	0.246223103482997	0.242450620455683	TRUE	-0.229711852155491	0.28674035659827	0.121294598687371	1	1	NA	9	9	0.110937473134881	0.109395859421167	0.0984149472661484	0.245123246415528	FALSE	0.223830459718728	0.188921339109163	0.0615149293866688	1	1	NA	9	9	-0.0180199601241168	0.233662953862992	0.236143118299637	0.317614736095885	TRUE	0.0488659983069764	0.150865582667109	0.75784069536488	1	1	NA
HERC3	HERC4	9	9	-0.383531431482099	0.0472449809651098	0.112095915893094	0.579712177809037	TRUE	-0.23950219356797	0.452834664505375	0.116604141571393	1	1	NA	9	9	-0.150472317101184	0.364001885457342	0.164530159219807	0.342013019665079	TRUE	-0.259921956883765	0.00964079943451751	0.114922937472194	0.324296753542014	1	NA	9	9	-0.165199844586551	0.194702334731358	0.067835130322386	0.414712133768221	TRUE	-0.0917774697149265	0.0975401499421948	0.898660012038063	1	1	NA
HEXA	HEXB	9	9	0.26842403076707	0.209585067434494	0.0366916272752457	0.165292806526961	TRUE	0.314490940163578	0.0747828302803301	0.0468768879021662	1	0.878730279818785	NA	9	9	-0.0170795773412088	0.107475985496987	0.0441621533056252	0.141835858119697	FALSE	0.0447733626579308	0.319141317104651	0.536092776150164	1	1	NA	9	9	0.257606554572205	0.455966139094165	0.0537870627778731	0.144283628466021	TRUE	0.141275859544603	0.296023898357112	0.200028018412833	1	1	NA
HINT1	HINT2	9	9	-0.0140474154408906	0.174705810902702	0.0951311608519492	0.192619530736777	TRUE	0.0190168743901456	0.449600499008527	0.561174819405162	1	1	NA	9	9	0.0403982817086253	0.29083295535174	0.0672213166085523	0.215175139819349	TRUE	-0.0304748023571014	0.511045067680069	0.879129843596169	1	1	NA	9	9	-0.115788028044757	0.259518901453182	0.104010839099806	0.171836533144489	TRUE	-0.121138521107022	0.063929405124684	0.72459537498084	1	1	NA
HIPK1	HIPK3	9	9	0.114298884085485	0.0589138288040376	0.155605457823219	0.317526412107593	FALSE	0.302060773579993	0.130764994802918	0.0180124049734877	1	0.466756183178364	NA	9	9	0.332229383830017	0.322982832172325	0.0509551568443153	0.0703346508511807	FALSE	0.274843380180799	0.0236037082977687	0.0409388244644972	0.583903910420073	0.872628947467485	NA	9	9	-0.12593346106526	-0.238170516274518	0.080721653862599	0.20485331468246	FALSE	0.34209416140827	0.0028080809767505	0.763261090155849	0.143993384912414	1	NA
HIST1H4H	HIST4H4	9	9	-0.411881822131226	0.0957999930716609	0.503387113230372	0.714046140382662	TRUE	-0.190584515711969	0.960215776594495	0.123116402411172	1	1	NA	9	9	-0.767464312977468	-0.131859510064535	0.886136675697185	0.563786819219091	TRUE	-0.078676052481994	0.936593808683362	0.263277076665946	1	1	NA	9	9	-0.670737920776976	-0.303938395911111	0.636374249083043	0.635174710548469	TRUE	0.169777284998024	0.0228924906326858	0.487389484069788	0.513453381424924	1	NA
HIST2H2BE	HIST2H2BF	9	9	-1.90492999258861	-1.21363973287745	1.42829778016258	1.03458753641813	TRUE	-0.178117506621197	0.184149422885887	0.944856806081952	1	1	NA	9	9	-1.75044995051191	-0.896734110224519	1.41353803051326	1.22195692416519	TRUE	-0.0626335962532725	0.00165645508654674	0.109532183981789	0.109455000249393	1	NA	9	9	-1.50847355507814	-1.22044652994867	0.584119028894189	1.33006384772187	TRUE	0.497397411636123	0.0654052229480621	0.0348405739215523	1	0.780403531357047	NA
HMG20A	HMG20B	9	9	0.290332308353241	0.251242777394929	0.317522337848987	0.358273281382074	FALSE	0.348569400540052	0.317206100095321	0.0049493887422192	1	0.223752912944716	NA	9	9	0.290005567649301	0.270158799855309	0.314803140387592	0.52440448527817	FALSE	0.378063192243781	0.0028152731648475	0.107393276502535	0.143097856966763	1	NA	9	9	0.266725309052632	0.469691559669479	0.211808810115923	0.235285081348187	TRUE	0.154720340147796	0.232408331352286	0.589066232451083	1	1	NA
HNRNPF	HNRNPH3	9	9	-0.056923445632111	0.338527486834524	0.087159921782036	0.451944370517377	TRUE	-0.151924875719621	0.26577268285199	0.672666620802643	1	1	NA	9	9	-0.087254497246232	0.144947666968187	0.131046929137539	0.368888124985424	TRUE	-0.00383889401277604	0.533123035910371	0.422862424022805	1	1	NA	9	9	-1.00647812948325	-0.739300513284239	0.158187026012558	0.382312482755262	FALSE	0.408827195436069	0.945986672113506	0.000488686215819946	1	0.0412001493755942	NA
HSP90AA1	HSP90AB1	9	9	-2.02316435106801	-0.236130771613894	1.66549935975043	0.698419063519612	TRUE	-1.21387298612813	2.03825182252917e-08	0.00544427295565041	5.38733239567278e-05	0.228410084428682	NA	9	9	-2.71749396153286	-0.793151296694045	1.67289804634252	0.645534717428742	TRUE	-0.77302334942007	8.06315976498241e-06	0.00383063529489536	0.00236798359005697	0.197908035977104	NA	9	9	-2.73429797660123	-1.12904095649188	1.13528311813609	0.466007067992716	TRUE	-0.468641407475325	0.0261218311888386	0.412646821096988	0.570072943977723	1	NA
IFRD1	IFRD2	9	9	0.114277026020788	-0.10860582585787	0.342922465963525	0.352924171276595	FALSE	0.427515347230878	0.71205722858947	0.0127936206335366	1	0.402770603697383	NA	9	9	-0.123518957134973	-0.214439025269557	0.246206531213499	0.263854317951927	FALSE	0.314125720081789	0.801884840675634	0.00739761287476944	1	0.275702734430495	NA	9	9	0.0333507538490999	0.347016998304153	0.0384023425319346	0.159341100856983	TRUE	-0.044516364570674	0.465091737825005	0.977935309299599	1	1	NA
ING4	ING5	9	9	-0.340936424874316	0.610143997342971	0.169211076574265	0.531566907760829	TRUE	-0.697767175410016	0.000142578533842715	0.00361375593898226	0.0163848413755577	0.183684033551779	NA	9	9	0.22227964572457	0.858476304895433	0.0990778958912017	0.582319066285992	TRUE	-0.268950777713083	0.0157272788495724	0.491413383759405	0.448370810091944	1	NA	9	9	0.170863786107086	0.794732668272675	0.166070319609412	0.478735523446282	TRUE	-0.230773584724992	0.00523174293047569	0.466055564344497	0.198567433693639	1	NA
IP6K1	IP6K2	9	9	0.0329456773617219	0.272154017567945	0.133487653192923	0.149709928355087	TRUE	-0.0145427345851284	0.689153231601664	0.673764193541629	1	1	NA	9	9	0.0557978261808556	0.140937079337968	0.15756370144901	0.118442546203239	FALSE	0.1127173110686	0.0779533837193805	0.0230841360188734	1	0.622591922346267	NA	9	9	-0.0499488517786317	0.145773745371523	0.0856537421174106	0.208801574924286	TRUE	0.0473088807630732	0.337731886986082	0.0812860122222172	1	1	NA
IQGAP1	IQGAP3	9	9	-0.991392983372749	-0.258641327689072	0.19105919604504	0.262964851495926	TRUE	-0.514614313323658	0.000666270181015079	0.067729533346118	0.0475953566543643	1	NA	9	9	-0.299600419394818	-0.235949112838408	0.0292281147028678	0.17944540724574	TRUE	0.0902662587524689	0.358729078647624	0.796583244712364	1	1	NA	9	9	0.0735925052312581	0.441381265671662	0.0625726620825909	0.107997983540144	TRUE	-0.0667314930811175	0.312855248610364	0.896357006613776	1	1	NA
IRF2BP1	IRF2BPL	9	9	-0.799366064633362	-0.564195271081518	0.428736974014501	0.60697013603713	TRUE	0.0792181943118398	0.657811366873214	0.218282205909998	1	1	NA	9	9	-0.128413943937405	-0.033775251011422	0.0609792783882619	0.647755871658073	TRUE	0.125817369394435	0.337256575277681	0.947879549482882	1	1	NA	9	9	-0.292006402730323	0.284256050950133	0.247440930914372	0.530590341115133	TRUE	-0.235555900962047	0.195910454985567	0.121864921245139	1	1	NA
